ID	Year	Source	MST-14	MST-58	MST-99	MST-208	MST-224	MST-270	MST-318	MST-394	MST-414
SRR10777191	2019	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10810190	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10810191	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10815075	2019	Human	singleton_206	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10815176	2019	Human	singleton_925	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10815556	2019	Swine	cluster_189	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10815561	2019	Turkey	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10822783	2019	Human	singleton_175	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10835672	2019	Human	singleton_1136	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10843548	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10852214	2019	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10870396	2012	Human	singleton_927	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10871301	2019	Human	cluster_139	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10871303	2019	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10871840	Unknown	Human	cluster_222	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10873183	2019	Bovine	cluster_46	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10880484	2019	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10883313	2019	Human	singleton_218	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10886879	2019	Human	singleton_724	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10886903	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10887973	2019	Human	singleton_64	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10888198	2019	Human	singleton_608	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10900533	2019	Human	singleton_1093	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10903074	2020	Human	singleton_1168	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10904916	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10905080	2019	Bovine	singleton_48	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10905433	2019	Swine	singleton_586	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10907287	2019	Human	cluster_11	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10918783	2020	Swine	cluster_109	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10953151	2019	Human	cluster_163	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10956821	2019	Human	singleton_1185	singleton_27	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10962432	2020	Human	cluster_63	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10970139	2019	Human	cluster_148	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10973872	2020	Human	cluster_227	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10980073	2020	Human	singleton_523	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10980098	2020	Human	singleton_833	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10984849	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10987424	2020	Bovine	singleton_585	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10997030	2020	Human	singleton_998	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR10997390	2019	Human	singleton_334	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11003627	Unknown	Human	cluster_139	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11005117	2020	Human	singleton_320	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11008706	2020	Bovine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11015468	2020	Swine	singleton_1145	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11032271	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11032770	2019	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11040736	2020	Swine	singleton_955	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11048532	2020	Turkey	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11058342	2019	Human	singleton_274	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11058948	2020	Human	cluster_141	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11059525	2020	Swine	singleton_1133	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11068345	2020	Human	singleton_1055	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11068472	2019	Turkey	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11075264	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11075354	2020	Human	singleton_658	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11079918	2020	Human	singleton_697	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11088891	2020	Human	singleton_515	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11119512	2020	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11119524	2020	Human	cluster_54	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11164685	2020	Swine	singleton_696	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11173399	2020	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11190595	2020	Swine	singleton_44	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11195965	2020	Swine	singleton_1174	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11209322	2020	Human	cluster_146	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11214792	2020	Turkey	cluster_134	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11235826	2020	Human	singleton_1048	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11235829	2015	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11245252	2020	Human	cluster_218	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11250048	2020	Human	singleton_675	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11252245	2020	Human	singleton_660	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11273413	2020	Human	singleton_822	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11283163	2020	Swine	cluster_190	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11290225	2020	Human	singleton_415	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11292348	2019	Human	cluster_46	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11292593	2020	Turkey	singleton_729	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11297599	2020	Human	singleton_733	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11302270	2020	Human	singleton_202	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11305664	2020	Human	cluster_63	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11305781	2020	Human	singleton_21	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11317768	2020	Bovine	cluster_86	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11317912	2020	Turkey	cluster_180	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11321346	2020	Human	cluster_188	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11340645	2020	Human	singleton_514	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11348093	2020	Turkey	cluster_133	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11351646	2020	Swine	singleton_1162	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11357335	2020	Swine	singleton_1126	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11357698	2020	Human	singleton_703	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11388306	2020	Human	singleton_265	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11394597	2020	Human	cluster_141	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11445195	2020	Human	cluster_100	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11455843	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11456050	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11461764	2020	Human	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11484094	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11498033	Unknown	Human	singleton_1054	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11510983	2020	Swine	singleton_1186	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11515467	2020	Human	cluster_146	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11524079	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11530686	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11530690	2020	Human	singleton_251	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11544471	2020	Bovine	singleton_189	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11546840	2020	Human	singleton_657	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11557643	2015	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11557650	2015	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11562094	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11562335	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11575444	2020	Human	singleton_755	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11575772	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11576852	2020	Human	cluster_163	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11582138	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11584885	2020	Swine	singleton_236	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11615696	2020	Swine	cluster_68	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11616194	2020	Human	singleton_958	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11616345	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11652892	2020	Human	singleton_1020	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11676163	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11676216	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11712040	2020	Human	cluster_94	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11748654	2020	Swine	singleton_253	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11753042	2020	Human	cluster_62	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11763179	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11768279	2020	Human	cluster_49	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11772088	2020	Human	cluster_141	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11780777	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11791613	2020	Human	singleton_256	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11791615	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11806580	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11807520	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11808525	2020	Human	cluster_49	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11816674	2020	Human	singleton_837	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11823601	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11832333	2020	Swine	cluster_146	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11833002	2020	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11833367	2020	Turkey	singleton_536	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11833470	2020	Swine	cluster_38	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11849534	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11850984	2020	Human	cluster_195	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11858586	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11868004	2019	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11875307	2020	Human	cluster_128	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11878555	2020	Human	singleton_634	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11892870	2020	Swine	cluster_228	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11902126	2020	Human	singleton_1085	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11902145	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11903223	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11907285	2020	Human	cluster_36	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11924615	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926527	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926529	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926530	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926534	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926536	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11926545	2020	Human	singleton_594	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11928457	2020	Swine	singleton_1152	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11935203	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11937781	2020	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11945599	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11951216	2020	Human	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11952906	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11955247	2020	Human	singleton_710	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11955255	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11955265	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11955276	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11991331	2020	Swine	cluster_228	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11991389	2020	Swine	cluster_229	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR11997532	2020	Human	cluster_1	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12005293	2020	Swine	singleton_237	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12005399	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12014750	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12017965	2020	Human	singleton_801	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12022234	2020	Human	cluster_146	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12024993	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12053573	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12053938	2020	Bovine	singleton_456	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12071687	2020	Human	singleton_210	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12073502	2020	Swine	cluster_146	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12075427	2020	Human	cluster_140	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12075506	2020	Human	singleton_358	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12081738	2020	Human	singleton_997	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12091617	2020	Swine	singleton_1129	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12092131	2020	Human	cluster_135	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12101083	2020	Human	singleton_470	cluster_9	cluster_6	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
SRR12104784	2020	Turkey	cluster_191	cluster_8	cluster_5	cluster_2	cluster_2	cluster_2	cluster_2	cluster_2	cluster_1
