ID	Year	Source	MST-14	MST-62	MST-81	MST-106	MST-139	MST-165	MST-188	MST-217	MST-294	MST-664	MST-1006	MST-1084	MST-1423	MST-1435	MST-1499	MST-3249
SRR10137412	2019	Human	singleton_2749	singleton_468	singleton_231	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10137436	2019	Human	cluster_374	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10137442	2019	Human	singleton_2886	cluster_148	cluster_86	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10143271	2019	Human	singleton_2453	cluster_88	cluster_55	cluster_28	cluster_17	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10154202	2019	Bovine	singleton_1430	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10156087	2019	Bovine	singleton_1010	cluster_221	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10156130	2019	Swine	cluster_301	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10162582	2019	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10162645	2019	Human	singleton_670	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10163289	2019	Human	cluster_374	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10164143	2019	Human	singleton_4054	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10164551	2019	Bovine	singleton_552	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10164569	2019	Bovine	cluster_366	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165167	2019	Bovine	singleton_359	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165173	2019	Bovine	singleton_4659	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165177	2019	Bovine	singleton_519	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165188	2019	Bovine	singleton_357	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165272	2019	Bovine	singleton_724	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165301	2019	Bovine	singleton_263	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165304	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165305	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165307	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165310	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165312	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165344	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10165345	2019	Bovine	cluster_44	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166116	2019	Bovine	cluster_381	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166117	2019	Bovine	cluster_386	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166120	2019	Bovine	cluster_386	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166121	2019	Bovine	cluster_381	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166122	2019	Bovine	cluster_352	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166123	2019	Bovine	cluster_386	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166125	2019	Bovine	cluster_381	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10166127	2019	Bovine	cluster_386	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10173053	2019	Human	singleton_2877	cluster_122	cluster_68	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10174350	2019	Human	singleton_158	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10177422	2019	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10182396	Unknown	Human	singleton_3495	cluster_165	cluster_115	cluster_49	cluster_23	cluster_17	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10182633	2019	Human	singleton_2069	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10186850	2019	Bovine	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10186934	2019	Human	singleton_4443	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10186935	2019	Human	singleton_4368	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10186948	2019	Bovine	cluster_366	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10186957	2019	Human	singleton_4108	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10187024	2019	Bovine	singleton_910	cluster_221	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10187028	2019	Bovine	singleton_134	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10189771	2019	Human	singleton_1910	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10192960	2019	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10194316	2019	Human	cluster_374	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10194518	Unknown	Human	singleton_3384	cluster_158	cluster_96	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10196041	2019	Human	cluster_374	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10196246	2019	Human	cluster_374	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10197216	2019	Bovine	cluster_5	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10197443	2019	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10198986	2019	Bovine	singleton_940	cluster_16	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10198992	2019	Bovine	cluster_6	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10204399	2019	Human	singleton_4180	cluster_235	cluster_152	cluster_76	cluster_37	cluster_28	cluster_18	cluster_14	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10204663	2019	Human	singleton_3233	cluster_190	cluster_116	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10206158	2019	Human	singleton_1275	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10207120	2019	Human	cluster_402	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10207122	2019	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10207285	2019	Bovine	cluster_6	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10207389	2019	Human	cluster_301	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10210180	2019	Bovine	singleton_4728	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10210185	2019	Bovine	singleton_343	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10210540	2019	Human	cluster_290	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10210547	2019	Human	singleton_162	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10210557	2019	Human	singleton_4521	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10211348	2019	Human	singleton_1637	cluster_35	cluster_22	cluster_15	cluster_9	cluster_8	cluster_6	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10211653	2019	Human	singleton_1158	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10212829	2019	Human	singleton_4021	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10212903	2019	Human	cluster_230	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10212906	2019	Human	cluster_230	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10212942	2019	Chicken	singleton_5078	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10212951	2019	Human	singleton_4288	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10212956	2019	Human	singleton_1435	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10212960	2019	Human	cluster_322	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10212969	2019	Human	cluster_230	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10215611	2019	Human	singleton_3828	cluster_194	cluster_121	cluster_51	cluster_31	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10217363	2019	Human	cluster_398	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR10218520	2019	Bovine	cluster_78	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10218582	2019	Bovine	cluster_78	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222525	2019	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222528	2019	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222566	2019	Bovine	singleton_453	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222597	2019	Bovine	singleton_52	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222640	2019	Bovine	singleton_4817	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10222672	2019	Human	cluster_137	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10228557	Unknown	Human	singleton_3558	singleton_790	cluster_142	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10228584	Unknown	Human	singleton_2884	singleton_529	singleton_259	cluster_35	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR10229985	2019	Bovine	cluster_39	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10229986	2019	Bovine	cluster_79	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10229991	2019	Bovine	cluster_348	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10229997	2019	Bovine	cluster_79	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10229998	2019	Bovine	cluster_79	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230001	2019	Bovine	cluster_79	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230011	2019	Bovine	cluster_366	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230015	2019	Bovine	cluster_39	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230017	2019	Bovine	cluster_39	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230020	2019	Bovine	cluster_79	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10230208	2019	Human	singleton_5184	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR10232019	2019	Human	cluster_314	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10233317	2019	Human	singleton_1976	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR10233382	2019	Human	singleton_2062	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
