ID	Year	Source	MST-14	MST-49	MST-65	MST-83	MST-96	MST-110	MST-129	MST-145	MST-154	MST-167	MST-224	MST-426	MST-490	MST-656
SRR12045548	2020	Human	singleton_401	singleton_233	singleton_203	singleton_177	singleton_165	singleton_153	singleton_129	singleton_101	singleton_90	singleton_65	singleton_3	cluster_4	cluster_3	cluster_2
SRR12067017	2020	Human	singleton_362	singleton_195	singleton_165	singleton_139	singleton_128	singleton_120	singleton_98	cluster_29	cluster_25	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12076592	2020	Human	singleton_214	singleton_69	singleton_54	singleton_38	cluster_4	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12110040	2020	Human	cluster_75	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR12117874	2020	Human	singleton_349	singleton_182	singleton_152	singleton_126	singleton_115	singleton_107	singleton_85	singleton_68	singleton_61	singleton_46	cluster_9	cluster_4	cluster_3	cluster_2
SRR12124766	2020	Human	singleton_142	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12150147	2020	Human	singleton_120	singleton_40	singleton_33	singleton_19	singleton_17	singleton_15	singleton_10	singleton_9	singleton_6	singleton_5	cluster_9	cluster_4	cluster_3	cluster_2
SRR12153339	2020	Human	singleton_447	singleton_277	singleton_246	singleton_218	singleton_203	singleton_189	singleton_160	singleton_129	singleton_116	cluster_25	cluster_9	cluster_4	cluster_3	cluster_2
SRR12164670	2020	Human	singleton_339	singleton_172	singleton_142	singleton_116	singleton_105	singleton_98	singleton_78	singleton_61	cluster_25	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12179644	2020	Human	cluster_97	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12188527	2020	Bovine	singleton_768	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR12194049	2020	Bovine	cluster_35	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12208228	2020	Human	singleton_303	singleton_140	singleton_112	singleton_89	singleton_79	singleton_74	singleton_59	singleton_44	singleton_39	cluster_9	cluster_9	cluster_4	cluster_3	cluster_2
SRR12211482	2020	Human	singleton_364	singleton_197	singleton_167	singleton_141	singleton_130	singleton_122	singleton_100	singleton_79	singleton_70	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12216023	2020	Human	singleton_386	singleton_219	singleton_189	singleton_163	singleton_151	singleton_141	singleton_118	singleton_91	singleton_82	singleton_59	cluster_9	cluster_4	cluster_3	cluster_2
SRR12252351	2020	Human	singleton_236	singleton_82	singleton_61	singleton_44	singleton_36	singleton_34	singleton_24	singleton_19	singleton_14	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12274758	2020	Human	singleton_109	singleton_31	singleton_24	singleton_11	singleton_9	singleton_7	singleton_3	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12282263	2020	Human	cluster_97	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12283237	2020	Human	singleton_133	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12290231	2020	Human	singleton_755	singleton_518	singleton_477	singleton_438	singleton_408	singleton_370	cluster_25	cluster_28	cluster_23	cluster_17	cluster_9	cluster_4	cluster_3	cluster_2
SRR12319542	2020	Human	singleton_262	singleton_106	singleton_81	singleton_61	singleton_51	singleton_47	singleton_34	singleton_24	singleton_19	singleton_13	cluster_9	cluster_4	cluster_3	cluster_2
SRR12363268	2020	Swine	singleton_60	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12377516	2020	Bovine	cluster_35	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12389181	2020	Human	singleton_244	singleton_90	singleton_66	singleton_48	singleton_38	singleton_35	singleton_25	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12407610	2020	Human	singleton_739	cluster_76	cluster_78	cluster_70	cluster_68	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12424374	2020	Swine	singleton_181	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12424428	2020	Bovine	cluster_20	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12424430	2020	Bovine	cluster_20	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12463352	2020	Human	singleton_360	singleton_193	singleton_163	singleton_137	singleton_126	singleton_118	singleton_96	singleton_76	singleton_67	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12478116	2020	Human	singleton_350	singleton_183	singleton_153	singleton_127	singleton_116	singleton_108	singleton_86	singleton_69	singleton_62	singleton_47	cluster_9	cluster_4	cluster_3	cluster_2
SRR12478404	2020	Human	singleton_82	cluster_9	cluster_9	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12479616	2020	Bovine	singleton_20	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12491942	2020	Human	singleton_405	singleton_237	singleton_206	singleton_180	cluster_28	cluster_24	cluster_26	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR12509962	2020	Human	singleton_355	singleton_188	singleton_158	singleton_132	singleton_121	singleton_113	singleton_91	singleton_73	singleton_65	cluster_16	cluster_9	cluster_4	cluster_3	cluster_2
SRR12516029	2020	Human	singleton_806	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR12569828	2020	Human	cluster_60	cluster_42	cluster_45	cluster_40	cluster_33	cluster_29	cluster_30	cluster_33	cluster_29	cluster_23	cluster_9	cluster_4	cluster_3	cluster_2
SRR12582165	2020	Human	singleton_359	singleton_192	singleton_162	singleton_136	singleton_125	singleton_117	singleton_95	singleton_75	cluster_17	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12594435	2019	Human	singleton_507	singleton_335	singleton_304	singleton_276	singleton_260	singleton_246	cluster_42	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR12595421	2020	Bovine	singleton_249	singleton_94	cluster_26	cluster_22	cluster_15	cluster_9	cluster_9	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12608677	2020	Human	singleton_316	singleton_151	singleton_122	singleton_98	singleton_87	singleton_81	cluster_16	cluster_15	cluster_11	cluster_12	cluster_9	cluster_4	cluster_3	cluster_2
SRR12626324	2020	Bovine	singleton_58	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12646309	2020	Bovine	singleton_769	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR12646595	2020	Bovine	singleton_59	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12653855	2020	Human	singleton_357	singleton_190	singleton_160	singleton_134	singleton_123	singleton_115	singleton_93	cluster_22	cluster_17	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12683454	2020	Swine	singleton_134	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12689535	2020	Human	singleton_403	singleton_235	singleton_205	singleton_179	cluster_29	cluster_25	cluster_27	cluster_30	cluster_26	cluster_19	cluster_9	cluster_4	cluster_3	cluster_2
SRR12708977	2020	Bovine	cluster_19	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12730901	2020	Human	singleton_436	singleton_266	singleton_235	singleton_207	singleton_192	singleton_178	singleton_151	singleton_121	cluster_41	cluster_34	cluster_9	cluster_4	cluster_3	cluster_2
SRR12734359	2020	Bovine	cluster_19	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12764899	2020	Human	singleton_358	singleton_191	singleton_161	singleton_135	singleton_124	singleton_116	singleton_94	cluster_22	cluster_17	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12766655	2020	Human	cluster_91	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR12777259	2020	Human	cluster_91	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR12777262	2020	Human	cluster_29	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12778534	2020	Human	singleton_361	singleton_194	singleton_164	singleton_138	singleton_127	singleton_119	singleton_97	singleton_77	singleton_68	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR12778546	2020	Human	singleton_252	singleton_97	singleton_72	singleton_53	singleton_43	singleton_39	singleton_29	singleton_20	singleton_15	singleton_12	cluster_9	cluster_4	cluster_3	cluster_2
SRR12781159	2020	Human	singleton_391	singleton_224	singleton_194	singleton_168	singleton_156	singleton_146	singleton_122	singleton_95	cluster_24	cluster_18	cluster_9	cluster_4	cluster_3	cluster_2
SRR12810496	2020	Human	cluster_60	cluster_42	cluster_45	cluster_40	cluster_33	cluster_29	cluster_30	cluster_33	cluster_29	cluster_23	cluster_9	cluster_4	cluster_3	cluster_2
SRR12827140	2020	Human	singleton_623	singleton_427	singleton_391	singleton_358	singleton_338	singleton_312	singleton_254	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR12877501	2020	Human	singleton_175	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12884252	2020	Human	singleton_466	singleton_294	singleton_263	singleton_235	singleton_220	singleton_206	singleton_175	singleton_143	singleton_129	singleton_86	cluster_9	cluster_4	cluster_3	cluster_2
SRR12884630	2020	Human	singleton_607	cluster_62	cluster_62	cluster_57	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR12885175	2020	Human	singleton_476	singleton_304	singleton_273	singleton_245	singleton_230	singleton_216	singleton_185	singleton_151	singleton_136	singleton_90	cluster_9	cluster_4	cluster_3	cluster_2
SRR12904985	2020	Human	cluster_19	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12908407	2020	Human	cluster_97	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12908409	2020	Human	cluster_97	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12938564	2020	Bovine	singleton_159	singleton_62	singleton_52	singleton_36	singleton_33	singleton_31	singleton_23	singleton_18	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12952564	2020	Human	singleton_395	singleton_228	singleton_198	singleton_172	singleton_160	singleton_148	singleton_124	singleton_97	singleton_86	singleton_62	cluster_9	cluster_4	cluster_3	cluster_2
SRR12952803	2020	Human	singleton_683	singleton_479	singleton_442	singleton_409	singleton_383	singleton_350	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR12955310	2020	Bovine	cluster_70	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12957120	2020	Human	singleton_603	singleton_411	singleton_377	singleton_347	singleton_329	singleton_306	cluster_54	cluster_60	cluster_55	cluster_43	cluster_2	cluster_1	cluster_2	cluster_1
SRR12976631	2020	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR12994908	2020	Human	singleton_528	singleton_356	singleton_325	singleton_297	singleton_280	singleton_266	singleton_218	cluster_46	cluster_41	cluster_34	cluster_9	cluster_4	cluster_3	cluster_2
SRR12999838	2020	Human	singleton_440	singleton_270	singleton_239	singleton_211	singleton_196	singleton_182	singleton_153	singleton_122	singleton_109	cluster_24	cluster_9	cluster_4	cluster_3	cluster_2
SRR13020905	2020	Human	cluster_85	cluster_67	cluster_68	cluster_60	cluster_56	cluster_57	cluster_57	cluster_61	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR13059435	2020	Swine	cluster_70	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13067369	2020	Human	singleton_344	singleton_177	singleton_147	singleton_121	singleton_110	singleton_103	cluster_20	cluster_19	cluster_14	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR13068110	2019	Human	singleton_709	cluster_72	cluster_74	cluster_66	cluster_63	cluster_64	cluster_63	cluster_67	cluster_60	cluster_47	cluster_5	cluster_2	cluster_1	cluster_1
SRR13068251	2020	Human	singleton_441	singleton_271	singleton_240	singleton_212	singleton_197	singleton_183	singleton_154	singleton_123	singleton_110	cluster_24	cluster_9	cluster_4	cluster_3	cluster_2
SRR13068440	2019	Human	singleton_81	cluster_9	cluster_9	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13072629	2020	Human	singleton_369	singleton_202	singleton_172	singleton_146	singleton_135	cluster_22	cluster_23	cluster_24	cluster_19	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR13075269	2020	Human	cluster_18	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13080697	2020	Human	singleton_298	singleton_135	singleton_107	singleton_84	singleton_74	singleton_69	singleton_56	singleton_41	singleton_36	singleton_30	cluster_9	cluster_4	cluster_3	cluster_2
SRR13081707	2020	Human	cluster_76	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR13088042	2020	Human	singleton_375	singleton_208	singleton_178	singleton_152	singleton_141	singleton_132	singleton_109	cluster_21	cluster_16	cluster_16	cluster_9	cluster_4	cluster_3	cluster_2
SRR13090777	2020	Human	singleton_480	singleton_308	singleton_277	singleton_249	singleton_234	singleton_220	cluster_45	cluster_50	cluster_45	cluster_37	cluster_9	cluster_4	cluster_3	cluster_2
SRR13094667	2020	Human	cluster_70	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13105352	2020	Human	cluster_58	cluster_40	cluster_43	cluster_38	cluster_31	cluster_27	cluster_45	cluster_50	cluster_45	cluster_37	cluster_9	cluster_4	cluster_3	cluster_2
SRR13105353	2020	Human	cluster_58	cluster_40	cluster_43	cluster_38	cluster_31	cluster_27	cluster_45	cluster_50	cluster_45	cluster_37	cluster_9	cluster_4	cluster_3	cluster_2
SRR13161272	2020	Human	cluster_54	cluster_34	cluster_36	cluster_30	cluster_22	cluster_17	cluster_15	cluster_14	cluster_10	cluster_11	cluster_9	cluster_4	cluster_3	cluster_2
SRR13161390	2020	Human	singleton_285	singleton_124	singleton_96	singleton_73	singleton_63	singleton_59	singleton_46	cluster_46	cluster_41	cluster_34	cluster_9	cluster_4	cluster_3	cluster_2
SRR13182823	2020	Human	singleton_643	singleton_447	singleton_410	singleton_377	singleton_355	singleton_324	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR13198523	2020	Human	singleton_383	singleton_216	singleton_186	singleton_160	singleton_149	singleton_139	singleton_116	singleton_90	singleton_81	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR13245241	2020	Bovine	singleton_211	cluster_23	cluster_25	cluster_20	cluster_13	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR13256601	2020	Human	singleton_145	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13271336	2020	Swine	cluster_36	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13271338	2020	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13271360	2020	Bovine	cluster_17	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13277867	2020	Bovine	singleton_72	cluster_5	cluster_5	cluster_67	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13282492	2020	Human	cluster_54	cluster_34	cluster_36	cluster_30	cluster_22	cluster_17	cluster_15	cluster_14	cluster_10	cluster_11	cluster_9	cluster_4	cluster_3	cluster_2
SRR13293024	2020	Human	singleton_315	singleton_150	singleton_121	singleton_97	singleton_86	singleton_80	cluster_16	cluster_15	cluster_11	cluster_12	cluster_9	cluster_4	cluster_3	cluster_2
SRR13295005	2020	Human	cluster_70	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13295482	2020	Bovine	cluster_15	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13313978	2020	Human	singleton_572	cluster_54	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13337571	2020	Human	singleton_671	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR13380256	2020	Bovine	singleton_52	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR13389661	2020	Human	cluster_70	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
